('TAB-tabbutton2', 'TAB-tabbutton1')	5348.676494569974
('BUTTON_submit-pg2_txt33', 'BUTTON_submit_ok-u21p2pu5_txt2')	3823.0689929901373
('BUTTON_submit_ok-u21p2pu5_txt2', 'NEXT_INQUIRY-REQUEST')	2159.696009071986
('COMBOBOX-default_menu1.index=7', 'COMBOBOX-default_menu2.index=2')	1966.072605982121
('COMBOBOX-default_menu2.index=2', 'BUTTON_search-default_txt23')	1898.131243169264
('CHECKBOX-check2', 'CHECKBOX-check3')	1584.7181238881458
('CHECKBOX-check9', 'CHECKBOX-check11')	1578.2255038285798
('CHECKBOX-check11', 'BUTTON_available-pg1_txt47')	1189.033120639917
('BUTTON_available-pg1_txt47', 'BUTTON_available-pg7_txt47')	1101.9322065247673
('COMBOBOX-pg2_menu6.index=8', 'BUTTON_submit-pg2_txt33')	922.0955935641325
